Description: This is a version of the input file 'infimm1.txt'`used with the
             TB`IBM.`It specifies the probabilities of various disease states
             for migrants upon entry to the UK.`This version is ARImed,`
             and was constructed using the ARI`method for 'infimm',`using
             mid-value ARIs`for ONUK,`UK,`and SSA-born.
             for UK-born.
Label a:     Age in years
Label s:`    Sex, 0=male, 1=female
Label r:`    Region of birth, 0=ONUK-born, 1=UK-born, 2=SSA-born
Label y:`    Array index for year (0=1981)
Label q:`    Disease state, cumlative`probabilities where 0=Always 0,
             1=Uninfected, 2=Immune, 3=Recent Infection, 4=Latent Infection,
             5=Reinfection, 6=Primary Disease, 7=Reactivation Disease,
             8=Reinfection Disease

|a   |s |r |y  |q0 |q1          |q2          |q3          |q4          |q5          |q6          |q7          |q8
| 43 |0 |2 |13 | 0 |0.415284165 |0.415284165 |0.456220473 |0.94424812  |0.994146732 |0.99735165  |0.99773582  | 1
| 44 |0 |2 |13 | 0 |0.406978481 |0.406978481 |0.447087635 |0.943329429 |0.994146732 |0.99729598  |0.997687665 | 1
| 45 |0 |2 |13 | 0 |0.398838912 |0.398838912 |0.438137744 |0.942429364 |0.994146732 |0.997241132 |0.997640222 | 1
| 46 |0 |2 |13 | 0 |0.390853786 |0.390853786 |0.429357955 |0.941546621 |0.994146732 |0.997187044 |0.997593435 | 1
| 47 |0 |2 |13 | 0 |0.382862103 |0.382862103 |0.420571238 |0.940663397 |0.994146732 |0.997132629 |0.997546365 | 1
| 48 |0 |2 |13 | 0 |0.374716163 |0.374716163 |0.411615211 |0.939763377 |0.994146732 |0.997076871 |0.997498135 | 1
| 49 |0 |2 |13 | 0 |0.366420024 |0.366420024 |0.402494353 |0.938847027 |0.994146732 |0.99701978  |0.99744875  | 1
| 50 |0 |2 |13 | 0 |0.35797837  |0.35797837  |0.393213834 |0.937914881 |0.994146732 |0.996961368 |0.997398224 | 1
| 51 |0 |2 |13 | 0 |0.349396544 |0.349396544 |0.383779547 |0.936967544 |0.994146732 |0.996901653 |0.99734657  | 1
| 52 |0 |2 |13 | 0 |0.340680567 |0.340680567 |0.374198128 |0.936005698 |0.994146732 |0.996840659 |0.997293809 | 1
| 53 |0 |2 |13 | 0 |0.331837166 |0.331837166 |0.364476994 |0.935030101 |0.994146732 |0.996778413 |0.997239966 | 1
| 54 |0 |2 |13 | 0 |0.322873796 |0.322873796 |0.354624356 |0.934041592 |0.994146732 |0.996714949 |0.99718507  | 1
| 55 |0 |2 |13 | 0 |0.313798654 |0.313798654 |0.344649245 |0.933041091 |0.994146732 |0.996650308 |0.997129155 | 1
| 56 |0 |2 |13 | 0 |0.304620701 |0.304620701 |0.334561524 |0.932029599 |0.994146732 |0.996584536 |0.997072262 | 1
| 57 |0 |2 |13 | 0 |0.295349665 |0.295349665 |0.324371904 |0.931008205 |0.994146732 |0.996517687 |0.997014436 | 1
| 58 |0 |2 |13 | 0 |0.285996054 |0.285996054 |0.31409195  |0.929978079 |0.994146732 |0.996449819 |0.99695573  | 1
| 59 |0 |2 |13 | 0 |0.276571155 |0.276571155 |0.303734081 |0.928940476 |0.994146732 |0.996381001 |0.996896203 | 1
| 60 |0 |2 |13 | 0 |0.267087029 |0.267087029 |0.293311565 |0.927896736 |0.994146732 |0.996311308 |0.996835917 | 1
| 61 |0 |2 |13 | 0 |0.257556503 |0.257556503 |0.282838511 |0.926848281 |0.994146732 |0.996240821 |0.996774946 | 1
| 62 |0 |2 |13 | 0 |0.247993152 |0.247993152 |0.272329846 |0.925796612 |0.994146732 |0.996169632 |0.996713367 | 1
| 63 |0 |2 |13 | 0 |0.238411275 |0.238411275 |0.261801289 |0.92474331  |0.994146732 |0.996097838 |0.996651265 | 1
| 64 |0 |2 |13 | 0 |0.228825859 |0.228825859 |0.251269316 |0.923690027 |0.994146732 |0.996025547 |0.996588732 | 1
| 65 |0 |2 |13 | 0 |0.219252544 |0.219252544 |0.240751114 |0.922638485 |0.994146732 |0.99595287  |0.996525866 | 1
| 66 |0 |2 |13 | 0 |0.209707568 |0.209707568 |0.230264527 |0.921590469 |0.994146732 |0.995879931 |0.996462773 | 1
| 67 |0 |2 |13 | 0 |0.200207711 |0.200207711 |0.219827987 |0.920547822 |0.994146732 |0.995806858 |0.996399565 | 1
| 68 |0 |2 |13 | 0 |0.190770224 |0.190770224 |0.209460445 |0.919512432 |0.994146732 |0.995733787 |0.996336358 | 1
| 69 |0 |2 |13 | 0 |0.181412749 |0.181412749 |0.199181275 |0.918486231 |0.994146732 |0.995660861 |0.996273277 | 1
| 70 |0 |2 |13 | 0 |0.172153237 |0.172153237 |0.189010186 |0.91747118  |0.994146732 |0.995588229 |0.99621045  | 1
| 71 |0 |2 |13 | 0 |0.163009839 |0.163009839 |0.178967106 |0.916469258 |0.994146732 |0.995516045 |0.99614801  | 1
| 72 |0 |2 |13 | 0 |0.154000807 |0.154000807 |0.169072067 |0.915482452 |0.994146732 |0.995444467 |0.996086095 | 1
| 73 |0 |2 |13 | 0 |0.145144371 |0.145144371 |0.159345074 |0.914512745 |0.994146732 |0.995373659 |0.996024845 | 1
| 74 |0 |2 |13 | 0 |0.136458614 |0.136458614 |0.149805969 |0.913562099 |0.994146732 |0.995303784 |0.995964402 | 1
| 75 |0 |2 |13 | 0 |0.127961338 |0.127961338 |0.14047428  |0.912632442 |0.994146732 |0.995235007 |0.995904911 | 1
| 76 |0 |2 |13 | 0 |0.119669925 |0.119669925 |0.131369071 |0.911725655 |0.994146732 |0.995167496 |0.995846513 | 1
| 77 |0 |2 |13 | 0 |0.111601187 |0.111601187 |0.122508776 |0.910843553 |0.994146732 |0.995101415 |0.995789352 | 1
| 78 |0 |2 |13 | 0 |0.103771221 |0.103771221 |0.11391104  |0.90998787  |0.994146732 |0.995036923 |0.995733567 | 1
| 79 |0 |2 |13 | 0 |0.09619525  |0.09619525  |0.105592552 |0.909160244 |0.994146732 |0.994974179 |0.995679292 | 1
| 80 |0 |2 |13 | 0 |0.088887478 |0.088887478 |0.097568872 |0.908362196 |0.994146732 |0.994913331 |0.995626659 | 1
| 81 |0 |2 |13 | 0 |0.081860935 |0.081860935 |0.089854276 |0.907595123 |0.994146732 |0.994854522 |0.995575789 | 1
| 82 |0 |2 |13 | 0 |0.075127337 |0.075127337 |0.082461591 |0.906860272 |0.994146732 |0.994797885 |0.995526797 | 1
| 83 |0 |2 |13 | 0 |0.068696944 |0.068696944 |0.075402046 |0.906158734 |0.994146732 |0.994743539 |0.995479788 | 1
| 84 |0 |2 |13 | 0 |0.062578433 |0.062578433 |0.068685135 |0.905491425 |0.994146732 |0.994691594 |0.995434855 | 1
| 85 |0 |2 |13 | 0 |0.056778789 |0.056778789 |0.062318488 |0.904859078 |0.994146732 |0.994642142 |0.995392078 | 1
| 86 |0 |2 |13 | 0 |0.051303199 |0.051303199 |0.056307771 |0.90426223  |0.994146732 |0.994595261 |0.995351526 | 1
| 87 |0 |2 |13 | 0 |0.046154982 |0.046154982 |0.050656591 |0.903701214 |0.994146732 |0.994551011 |0.99531325  | 1
| 88 |0 |2 |13 | 0 |0.041335524 |0.041335524 |0.04536644  |0.903176155 |0.994146732 |0.994509436 |0.995277287 | 1
| 89 |0 |2 |13 | 0 |0.036844247 |0.036844247 |0.040436654 |0.902686964 |0.994146732 |0.99447056  |0.995243659 | 1
| 90 |0 |2 |13 | 0 |0.032678599 |0.032678599 |0.035864405 |0.90223334  |0.994146732 |0.994434387 |0.995212369 | 1
| 91 |0 |2 |13 | 0 |0.028834079 |0.028834079 |0.031644727 |0.901814771 |0.994146732 |0.994400905 |0.995183407 | 1
| 92 |0 |2 |13 | 0 |0.025304277 |0.025304277 |0.027770562 |0.901430538 |0.994146732 |0.99437008  |0.995156743 | 1
| 93 |0 |2 |13 | 0 |0.022080961 |0.022080961 |0.024232852 |0.901079729 |0.994146732 |0.994341861 |0.995132334 | 1
| 94 |0 |2 |13 | 0 |0.019182153 |0.019182153 |0.021051361 |0.900764287 |0.994146732 |0.994316426 |0.995110332 | 1
| 95 |0 |2 |13 | 0 |0.01661253  |0.01661253  |0.018231201 |0.900484705 |0.994146732 |0.994293834 |0.99509079  | 1
| 96 |0 |2 |13 | 0 |0.014341732 |0.014341732 |0.015739037 |0.900237668 |0.994146732 |0.994273833 |0.995073489 | 1
| 97 |0 |2 |13 | 0 |0.012341342 |0.012341342 |0.01354367  |0.900020072 |0.994146732 |0.994256186 |0.995058224 | 1
| 98 |0 |2 |13 | 0 |0.010584852 |0.010584852 |0.011615996 |0.899829025 |0.994146732 |0.994240669 |0.995044802 | 1
| 99 |0 |2 |13 | 0 |0.009047623 |0.009047623 |0.009928969 |0.899661841 |0.994146732 |0.994227073 |0.995033041 | 1
|100 |0 |2 |13 | 0 |0.00770684  |0.00770684  |0.008457544 |0.899516033 |0.994146732 |0.994215201 |0.995022772 | 1
|101 |0 |2 |13 | 0 |0.006541452 |0.006541452 |0.007178614 |0.899389307 |0.994146732 |0.994204873 |0.995013838 | 1
|102 |0 |2 |13 | 0 |0.005532111 |0.005532111 |0.00607094  |0.899279556 |0.994146732 |0.99419592  |0.995006094 | 1
|103 |0 |2 |13 | 0 |0.004661097 |0.004661097 |0.005115076 |0.89918485  |0.994146732 |0.994188189 |0.994999406 | 1
|104 |0 |2 |13 | 0 |0.003912252 |0.003912252 |0.004293285 |0.899103432 |0.994146732 |0.994181538 |0.994993653 | 1
|105 |0 |2 |13 | 0 |0.003270894 |0.003270894 |0.003589456 |0.899033703 |0.994146732 |0.994175839 |0.994988724 | 1
|106 |0 |2 |13 | 0 |0.00272374  |0.00272374  |0.002989008 |0.898974217 |0.994146732 |0.994170975 |0.994984516 | 1
|107 |0 |2 |13 | 0 |0.00225882  |0.00225882  |0.002478805 |0.898923673 |0.994146732 |0.994166841 |0.99498094  | 1
|108 |0 |2 |13 | 0 |0.001865393 |0.001865393 |0.00204706  |0.898880903 |0.994146732 |0.994163341 |0.994977912 | 1
|109 |0 |2 |13 | 0 |0.001533864 |0.001533864 |0.001683242 |0.898844862 |0.994146732 |0.994160391 |0.99497536  | 1
|110 |0 |2 |13 | 0 |0.001255696 |0.001255696 |0.001377983 |0.898814623 |0.994146732 |0.994157915 |0.994973219 | 1
|111 |0 |2 |13 | 0 |0.001023329 |0.001023329 |0.001122986 |0.898789363 |0.994146732 |0.994155846 |0.99497143  | 1
|112 |0 |2 |13 | 0 |0.000830099 |0.000830099 |0.000910938 |0.898768357 |0.994146732 |0.994154126 |0.994969941 | 1
|113 |0 |2 |13 | 0 |0.000670159 |0.000670159 |0.000735422 |0.898750971 |0.994146732 |0.994152702 |0.994968709 | 1
|114 |0 |2 |13 | 0 |0.000538402 |0.000538402 |0.000590833 |0.898736649 |0.994146732 |0.994151528 |0.994967694 | 1
|115 |0 |2 |13 | 0 |0.000431422 |0.000431422 |0.000473435 |0.89872502  |0.994146732 |0.994150576 |0.99496687  | 1
|116 |0 |2 |13 | 0 |0.000345699 |0.000345699 |0.000379364 |0.898715701 |0.994146732 |0.994149812 |0.99496621  | 1
|117 |0 |2 |13 | 0 |0.000277009 |0.000277009 |0.000303985 |0.898708234 |0.994146732 |0.9941492   |0.994965681 | 1
|118 |0 |2 |13 | 0 |0.000221967 |0.000221967 |0.000243583 |0.898702251 |0.994146732 |0.99414871  |0.994965256 | 1
|119 |0 |2 |13 | 0 |0.000177863 |0.000177863 |0.000195183 |0.898697457 |0.994146732 |0.994148317 |0.994964917 | 1
|120 |0 |2 |13 | 0 |0.000142522 |0.000142522 |0.000156401 |0.898693615 |0.994146732 |0.994148002 |0.994964644 | 1
|  0 |1 |2 |13 | 0 |0.989974747 |0.989974747 |0.99456074  |0.99456074  |0.99456074  |1.          |1.          | 1
|  1 |1 |2 |13 | 0 |0.970175252 |0.970175252 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  2 |1 |2 |13 | 0 |0.950771747 |0.950771747 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  3 |1 |2 |13 | 0 |0.931756312 |0.931756312 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  4 |1 |2 |13 | 0 |0.913121186 |0.913121186 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  5 |1 |2 |13 | 0 |0.894858762 |0.894858762 |0.984134639 |0.99403388  |0.994146732 |0.99998684  |0.99998684  | 1
|  6 |1 |2 |13 | 0 |0.876961587 |0.876961587 |0.964388031 |0.993586254 |0.994146732 |0.999933953 |0.999933953 | 1
|  7 |1 |2 |13 | 0 |0.859422355 |0.859422355 |0.945079126 |0.992788332 |0.994146732 |0.999839353 |0.999839353 | 1
|  8 |1 |2 |13 | 0 |0.842233908 |0.842233908 |0.926197574 |0.991645521 |0.994146732 |0.999705471 |0.999705471 | 1
|  9 |1 |2 |13 | 0 |0.82538923  |0.82538923  |0.90773156  |0.990161455 |0.994146732 |0.999536358 |0.999536359 | 1
| 10 |1 |2 |13 | 0 |0.808881445 |0.808881445 |0.889314257 |0.988104347 |0.994146732 |0.999691237 |0.999697343 | 1
| 11 |1 |2 |13 | 0 |0.792703816 |0.792703816 |0.871122572 |0.985918903 |0.994146732 |0.999985747 |0.999999587 | 1
| 12 |1 |2 |13 | 0 |0.77684974  |0.77684974  |0.853585649 |0.984073469 |0.994146732 |0.999983438 |0.999999484 | 1
| 13 |1 |2 |13 | 0 |0.761312745 |0.761312745 |0.836399556 |0.982264948 |0.994146732 |0.999981084 |0.999999379 | 1
| 14 |1 |2 |13 | 0 |0.74608649  |0.74608649  |0.819557278 |0.980492602 |0.994146732 |0.999978684 |0.999999272 | 1
| 15 |1 |2 |13 | 0 |0.73116476  |0.73116476  |0.803051941 |0.978755707 |0.994146732 |0.999976236 |0.999999163 | 1
| 16 |1 |2 |13 | 0 |0.716541465 |0.716541465 |0.786876807 |0.977053554 |0.994146732 |0.999973741 |0.999999052 | 1
| 17 |1 |2 |13 | 0 |0.702210636 |0.702210636 |0.771025275 |0.975385449 |0.994146732 |0.999971198 |0.999998939 | 1
| 18 |1 |2 |13 | 0 |0.688166423 |0.688166423 |0.755490873 |0.97375071  |0.994146732 |0.999968604 |0.999998823 | 1
| 19 |1 |2 |13 | 0 |0.674403095 |0.674403095 |0.740267262 |0.97214867  |0.994146732 |0.99996596  |0.999998706 | 1
| 20 |1 |2 |13 | 0 |0.660915033 |0.660915033 |0.725348228 |0.970578676 |0.994146732 |0.999963265 |0.999998586 | 1
| 21 |1 |2 |13 | 0 |0.647696732 |0.647696732 |0.71072768  |0.969040086 |0.994146732 |0.999960517 |0.999998463 | 1
| 22 |1 |2 |13 | 0 |0.634742798 |0.634742798 |0.696399652 |0.967532274 |0.994146732 |0.999957716 |0.999998339 | 1
| 23 |1 |2 |13 | 0 |0.622047942 |0.622047942 |0.682358295 |0.966054622 |0.994146732 |0.99995486  |0.999998212 | 1
| 24 |1 |2 |13 | 0 |0.609606983 |0.609606983 |0.668597878 |0.964606528 |0.994146732 |0.999951949 |0.999998082 | 1
| 25 |1 |2 |13 | 0 |0.597414843 |0.597414843 |0.655112783 |0.963187401 |0.994146732 |0.999948982 |0.99999795  | 1
| 26 |1 |2 |13 | 0 |0.585466546 |0.585466546 |0.641897507 |0.961796662 |0.994146732 |0.999945957 |0.999997815 | 1
| 27 |1 |2 |13 | 0 |0.573757215 |0.573757215 |0.628946656 |0.960433744 |0.994146732 |0.999942874 |0.999997678 | 1
| 28 |1 |2 |13 | 0 |0.562282071 |0.562282071 |0.616254943 |0.959098088 |0.994146732 |0.999939731 |0.999997538 | 1
| 29 |1 |2 |13 | 0 |0.55103643  |0.55103643  |0.603817187 |0.957789152 |0.994146732 |0.999936528 |0.999997395 | 1
| 30 |1 |2 |13 | 0 |0.540015701 |0.540015701 |0.591628313 |0.9565064   |0.994146732 |0.999933262 |0.99999725  | 1
| 31 |1 |2 |13 | 0 |0.529215387 |0.529215387 |0.579683344 |0.955249308 |0.994146732 |0.999929934 |0.999997102 | 1
| 32 |1 |2 |13 | 0 |0.518631079 |0.518631079 |0.567977405 |0.954017364 |0.994146732 |0.999926542 |0.999996951 | 1
| 33 |1 |2 |13 | 0 |0.508258458 |0.508258458 |0.556505718 |0.952810065 |0.994146732 |0.999923085 |0.999996797 | 1
| 34 |1 |2 |13 | 0 |0.498093288 |0.498093288 |0.5452636   |0.951626918 |0.994146732 |0.999919562 |0.99999664  | 1
| 35 |1 |2 |13 | 0 |0.488131423 |0.488131423 |0.534246463 |0.950467441 |0.994146732 |0.999915971 |0.99999648  | 1
| 36 |1 |2 |13 | 0 |0.478368794 |0.478368794 |0.523449808 |0.949331158 |0.994146732 |0.999912311 |0.999996317 | 1
| 37 |1 |2 |13 | 0 |0.468801418 |0.468801418 |0.51286923  |0.948217608 |0.994146732 |0.999908582 |0.999996151 | 1
| 38 |1 |2 |13 | 0 |0.45942539  |0.45942539  |0.502500409 |0.947126336 |0.994146732 |0.999904781 |0.999995982 | 1
| 39 |1 |2 |13 | 0 |0.450236882 |0.450236882 |0.492339113 |0.946056895 |0.994146732 |0.999900908 |0.999995809 | 1
| 40 |1 |2 |13 | 0 |0.441232145 |0.441232145 |0.482381194 |0.94500885  |0.994146732 |0.999896961 |0.999995634 | 1
| 41 |1 |2 |13 | 0 |0.432407502 |0.432407502 |0.472622587 |0.943981773 |0.994146732 |0.999892939 |0.999995455 | 1
| 42 |1 |2 |13 | 0 |0.423759352 |0.423759352 |0.463059309 |0.942975244 |0.994146732 |0.999888841 |0.999995272 | 1
| 43 |1 |2 |13 | 0 |0.415284165 |0.415284165 |0.453687456 |0.941988853 |0.994146732 |0.999884666 |0.999995086 | 1
| 44 |1 |2 |13 | 0 |0.406978481 |0.406978481 |0.444503203 |0.941022197 |0.994146732 |0.999880411 |0.999994897 | 1
| 45 |1 |2 |13 | 0 |0.398838912 |0.398838912 |0.4355028   |0.940074882 |0.994146732 |0.999876076 |0.999994704 | 1
| 46 |1 |2 |13 | 0 |0.390853786 |0.390853786 |0.426673344 |0.939145549 |0.994146732 |0.999871655 |0.999994507 | 1
| 47 |1 |2 |13 | 0 |0.382862103 |0.382862103 |0.417836815 |0.93821546  |0.994146732 |0.999867052 |0.999994302 | 1
| 48 |1 |2 |13 | 0 |0.374716163 |0.374716163 |0.408829915 |0.937267428 |0.994146732 |0.999862167 |0.999994085 | 1
| 49 |1 |2 |13 | 0 |0.366420024 |0.366420024 |0.399657156 |0.936301924 |0.994146732 |0.999856977 |0.999993853 | 1
| 50 |1 |2 |13 | 0 |0.35797837  |0.35797837  |0.390323743 |0.935319497 |0.994146732 |0.999851459 |0.999993608 | 1
| 51 |1 |2 |13 | 0 |0.349396544 |0.349396544 |0.380835611 |0.934320767 |0.994146732 |0.999845589 |0.999993346 | 1
| 52 |1 |2 |13 | 0 |0.340680567 |0.340680567 |0.371199451 |0.933306439 |0.994146732 |0.999839337 |0.999993068 | 1
| 53 |1 |2 |13 | 0 |0.331837166 |0.331837166 |0.361422734 |0.932277296 |0.994146732 |0.999832673 |0.999992771 | 1
| 54 |1 |2 |13 | 0 |0.322873796 |0.322873796 |0.351513742 |0.931234207 |0.994146732 |0.999825563 |0.999992455 | 1
| 55 |1 |2 |13 | 0 |0.313798654 |0.313798654 |0.341481582 |0.930178129 |0.994146732 |0.999817971 |0.999992117 | 1
| 56 |1 |2 |13 | 0 |0.304620701 |0.304620701 |0.331336205 |0.929110106 |0.994146732 |0.999809855 |0.999991755 | 1
| 57 |1 |2 |13 | 0 |0.295349665 |0.295349665 |0.321088421 |0.928031273 |0.994146732 |0.99980117  |0.999991369 | 1
| 58 |1 |2 |13 | 0 |0.285996054 |0.285996054 |0.310749903 |0.926942855 |0.994146732 |0.999791867 |0.999990955 | 1
| 59 |1 |2 |13 | 0 |0.276571155 |0.276571155 |0.300333192 |0.925846168 |0.994146732 |0.99978189  |0.99999051  | 1
| 60 |1 |2 |13 | 0 |0.267087029 |0.267087029 |0.289851694 |0.92474262  |0.994146732 |0.999771179 |0.999990033 | 1
| 61 |1 |2 |13 | 0 |0.257556503 |0.257556503 |0.279319666 |0.923633706 |0.994146732 |0.999759667 |0.999989521 | 1
| 62 |1 |2 |13 | 0 |0.247993152 |0.247993152 |0.2687522   |0.92252101  |0.994146732 |0.999747278 |0.999988969 | 1
| 63 |1 |2 |13 | 0 |0.238411275 |0.238411275 |0.258165197 |0.9214062   |0.994146732 |0.99973393  |0.999988375 | 1
| 64 |1 |2 |13 | 0 |0.228825859 |0.228825859 |0.247575332 |0.920291025 |0.994146732 |0.99971953  |0.999987734 | 1
| 65 |1 |2 |13 | 0 |0.219252544 |0.219252544 |0.237000009 |0.91917731  |0.994146732 |0.999703975 |0.999987041 | 1
| 66 |1 |2 |13 | 0 |0.209707568 |0.209707568 |0.226457308 |0.91806695  |0.994146732 |0.99968715  |0.999986292 | 1
| 67 |1 |2 |13 | 0 |0.200207711 |0.200207711 |0.215965918 |0.916961905 |0.994146732 |0.999668927 |0.999985481 | 1
| 68 |1 |2 |13 | 0 |0.190770224 |0.190770224 |0.205545069 |0.915864189 |0.994146732 |0.999649163 |0.999984601 | 1
| 69 |1 |2 |13 | 0 |0.181412749 |0.181412749 |0.19521444  |0.914775863 |0.994146732 |0.999627697 |0.999983645 | 1
| 70 |1 |2 |13 | 0 |0.172153237 |0.172153237 |0.184994065 |0.913699024 |0.994146732 |0.99960435  |0.999982606 | 1
| 71 |1 |2 |13 | 0 |0.163009839 |0.163009839 |0.17490423  |0.912635794 |0.994146732 |0.999578921 |0.999981474 | 1
| 72 |1 |2 |13 | 0 |0.154000807 |0.154000807 |0.16496535  |0.911588309 |0.994146732 |0.999551184 |0.999980239 | 1
| 73 |1 |2 |13 | 0 |0.145144371 |0.145144371 |0.155197845 |0.9105587   |0.994146732 |0.999520888 |0.99997889  | 1
| 74 |1 |2 |13 | 0 |0.136458614 |0.136458614 |0.145622004 |0.909549087 |0.994146732 |0.999487748 |0.999977414 | 1
| 75 |1 |2 |13 | 0 |0.127961338 |0.127961338 |0.136257839 |0.908561555 |0.994146732 |0.999451449 |0.999975798 | 1
| 76 |1 |2 |13 | 0 |0.119669925 |0.119669925 |0.127124933 |0.907598143 |0.994146732 |0.999411634 |0.999974025 | 1
| 77 |1 |2 |13 | 0 |0.111601187 |0.111601187 |0.118242283 |0.906660827 |0.994146732 |0.999367908 |0.999972079 | 1
| 78 |1 |2 |13 | 0 |0.103771221 |0.103771221 |0.109628138 |0.905751499 |0.994146732 |0.999319826 |0.999969938 | 1
| 79 |1 |2 |13 | 0 |0.09619525  |0.09619525  |0.101299835 |0.904871955 |0.994146732 |0.999266896 |0.999967581 | 1
| 80 |1 |2 |13 | 0 |0.088887478 |0.088887478 |0.093273633 |0.90402387  |0.994146732 |0.999208571 |0.999964984 | 1
| 81 |1 |2 |13 | 0 |0.081860935 |0.081860935 |0.085564552 |0.903208791 |0.994146732 |0.999144247 |0.999962121 | 1
| 82 |1 |2 |13 | 0 |0.075127337 |0.075127337 |0.078186214 |0.902428109 |0.994146732 |0.999073262 |0.99995896  | 1
| 83 |1 |2 |13 | 0 |0.068696944 |0.068696944 |0.071150689 |0.901683051 |0.994146732 |0.998994896 |0.999955471 | 1
| 84 |1 |2 |13 | 0 |0.062578433 |0.062578433 |0.064468357 |0.900974661 |0.994146732 |0.998908372 |0.999951619 | 1
| 85 |1 |2 |13 | 0 |0.056778789 |0.056778789 |0.058147765 |0.90030379  |0.994146732 |0.998812865 |0.999947366 | 1
| 86 |1 |2 |13 | 0 |0.051303199 |0.051303199 |0.052195518 |0.89967108  |0.994146732 |0.998707514 |0.999942676 | 1
| 87 |1 |2 |13 | 0 |0.046154982 |0.046154982 |0.046616161 |0.899076956 |0.994146732 |0.998591441 |0.999937508 | 1
| 88 |1 |2 |13 | 0 |0.041335524 |0.041335524 |0.041418952 |0.898528477 |0.994153592 |0.998463784 |0.999931824 | 1
| 89 |1 |2 |13 | 0 |0.036844247 |0.036844247 |0.036844247 |0.898265797 |0.994407495 |0.99832373  |0.999925589 | 1
| 90 |1 |2 |13 | 0 |0.032678599 |0.032678599 |0.032678599 |0.898077322 |0.994697115 |0.998170576 |0.99991877  | 1
| 91 |1 |2 |13 | 0 |0.028834079 |0.028834079 |0.028834079 |0.897879076 |0.994938976 |0.998003797 |0.999911344 | 1
| 92 |1 |2 |13 | 0 |0.025304277 |0.025304277 |0.025304277 |0.897670737 |0.995133488 |0.99782312  |0.9999033   | 1
| 93 |1 |2 |13 | 0 |0.022080961 |0.022080961 |0.022080961 |0.897452299 |0.99528161  |0.997628631 |0.999894641 | 1
| 94 |1 |2 |13 | 0 |0.019182153 |0.019182153 |0.019182153 |0.897226553 |0.995384154 |0.997423056 |0.999885488 | 1
| 95 |1 |2 |13 | 0 |0.01661253  |0.01661253  |0.01661253  |0.896996962 |0.9954442   |0.997209973 |0.999876001 | 1
| 96 |1 |2 |13 | 0 |0.014341732 |0.014341732 |0.014341732 |0.896765067 |0.995466908 |0.996991314 |0.999866266 | 1
| 97 |1 |2 |13 | 0 |0.012341342 |0.012341342 |0.012341342 |0.896532737 |0.995457555 |0.996769337 |0.999856382 | 1
| 98 |1 |2 |13 | 0 |0.010584852 |0.010584852 |0.010584852 |0.896302097 |0.995421466 |0.996546547 |0.999846463 | 1
| 99 |1 |2 |13 | 0 |0.009047623 |0.009047623 |0.009047623 |0.896075434 |0.995363911 |0.996325597 |0.999836626 | 1
|100 |1 |2 |13 | 0 |0.00770684  |0.00770684  |0.00770684  |0.895855076 |0.995289994 |0.996109166 |0.99982699  | 1
|101 |1 |2 |13 | 0 |0.006541452 |0.006541452 |0.006541452 |0.895643269 |0.995204527 |0.995899828 |0.999817669 | 1
|102 |1 |2 |13 | 0 |0.005532111 |0.005532111 |0.005532111 |0.895442058 |0.99511191  |0.995699927 |0.999808769 | 1
|103 |1 |2 |13 | 0 |0.004661097 |0.004661097 |0.004661097 |0.895253179 |0.995016034 |0.995511469 |0.999800378 | 1
|104 |1 |2 |13 | 0 |0.003912252 |0.003912252 |0.003912252 |0.895077986 |0.994920201 |0.995336041 |0.999792568 | 1
|105 |1 |2 |13 | 0 |0.003270894 |0.003270894 |0.003270894 |0.894917401 |0.994827095 |0.995174763 |0.999785387 | 1
|106 |1 |2 |13 | 0 |0.00272374  |0.00272374  |0.00272374  |0.894771906 |0.994738771 |0.995028281 |0.999778865 | 1
|107 |1 |2 |13 | 0 |0.00225882  |0.00225882  |0.00225882  |0.894641561 |0.994656691 |0.994896785 |0.999773011 | 1
|108 |1 |2 |13 | 0 |0.001865393 |0.001865393 |0.001865393 |0.894526052 |0.994581783 |0.994780059 |0.999767814 | 1
|109 |1 |2 |13 | 0 |0.001533864 |0.001533864 |0.001533864 |0.894424752 |0.994514512 |0.994677549 |0.99976325  | 1
|110 |1 |2 |13 | 0 |0.001255696 |0.001255696 |0.001255696 |0.894336794 |0.994454967 |0.994588437 |0.999759282 | 1
|111 |1 |2 |13 | 0 |0.001023329 |0.001023329 |0.001023329 |0.894261141 |0.994402947 |0.994511718 |0.999755867 | 1
|112 |1 |2 |13 | 0 |0.000830099 |0.000830099 |0.000830099 |0.894196655 |0.994358041 |0.994446274 |0.999752953 | 1
|113 |1 |2 |13 | 0 |0.000670159 |0.000670159 |0.000670159 |0.894142158 |0.994319699 |0.994390931 |0.999750489 | 1
|114 |1 |2 |13 | 0 |0.000538402 |0.000538402 |0.000538402 |0.894096479 |0.994287291 |0.994344518 |0.999748422 | 1
|115 |1 |2 |13 | 0 |0.000431422 |0.000431422 |0.000431422 |0.894058856 |0.994260418 |0.994306274 |0.99974672  | 1
|116 |1 |2 |13 | 0 |0.000345699 |0.000345699 |0.000345699 |0.894028355 |0.994238515 |0.99427526  |0.999745339 | 1
